id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230724-145332-8375-long-till,0.2,9.0,0.0136180319341429,0.0087436614293035,0.1045721395340628,1690206812.842393,1690206877.536916,bayesian-optimization
230724-145438-9434-left-suit,0.2,9.0,0.3076720916087297,0.0470896561778821,0.0883831810701281,1690206878.945141,1690206945.689337,bayesian-optimization
230724-145547-2658-that-farm,0.2,9.0,0.3585665631223489,0.050269492122521,0.0887671838300256,1690206947.267516,1690207009.489513,bayesian-optimization
230724-145650-9684-rude-loan,0.2,9.0,0.2508513970985159,0.0430822659457763,0.0882149657657129,1690207010.971383,1690207074.609259,bayesian-optimization
230724-145756-0627-dear-bend,0.2,9.0,0.2511368740870338,0.0431038473392668,0.0882150582660999,1690207076.074267,1690207143.151316,bayesian-optimization
230724-145904-6294-weak-beat,0.2,9.0,0.2483160362162521,0.0428898826356632,0.0882144921253448,1690207144.687089,1690207210.450187,bayesian-optimization
230724-150012-0231-this-news,0.2,9.0,0.0013239362051476,0.0005182508790734,0.1244058445970397,1690207212.025139,1690207277.573592,bayesian-optimization
230724-150119-1301-idle-soil,0.2,9.0,0.002656544081898,0.0014266786178302,0.1219358596952246,1690207279.131568,1690207344.703446,bayesian-optimization
230724-150226-6069-glum-bike,0.2,9.0,0.2480202639429548,0.0428673550708259,0.0882144776858532,1690207346.609437,1690207413.868624,bayesian-optimization
230724-150335-5721-pure-ride,0.2,9.0,0.2462473484631605,0.0427319476743816,0.0882145704469776,1690207415.574135,1690207481.989617,bayesian-optimization
230724-150443-5010-trim-poem,0.2,9.0,0.0026320898374488,0.0014086973209773,0.1219833673607591,1690207483.503474,1690207549.275418,bayesian-optimization
230724-150550-9185-cold-slip,0.2,9.0,0.2901566108285915,0.0459118024028693,0.0883001670989497,1690207550.920808,1690207619.641346,bayesian-optimization
230724-150701-2273-cold-ship,0.2,9.0,0.2490477154569207,0.0429455351572905,0.0882145645319661,1690207621.232991,1690207687.098807,bayesian-optimization
230724-150808-8474-left-hair,0.2,9.0,0.0031280718284696,0.0017788176384072,0.121008548908918,1690207688.848998,1690207763.067981,bayesian-optimization
230724-150924-5889-best-give,0.2,9.0,0.8107643265453064,0.0695673987206308,0.0967179822434591,1690207764.59113,1690207830.34207,bayesian-optimization
230724-151031-9511-bold-goal,0.2,9.0,0.0003255574472572,4.744817081952837e-05,0.1256451560500367,1690207831.952619,1690207902.249934,bayesian-optimization
230724-151143-9588-warm-team,0.2,9.0,0.0650387807883563,0.0229890474889323,0.091001893386719,1690207903.961736,1690207985.805375,bayesian-optimization
230724-151307-8179-fair-lock,0.2,9.0,0.0046040971482889,0.0029103352894168,0.1180419553187875,1690207987.820247,1690208055.487108,bayesian-optimization
230724-151417-2672-cute-army,0.2,9.0,0.0475163478138475,0.0195939658657288,0.0925785986066188,1690208057.268015,1690208122.782491,bayesian-optimization
230724-151524-8296-hard-deal,0.2,9.0,0.2476714786420821,0.0428407669659443,0.0882144716392586,1690208124.846966,1690208190.854493,bayesian-optimization
230724-151632-9525-tart-test,0.2,9.0,0.0313260455006398,0.0155554107056647,0.0955050038297113,1690208192.954581,1690208258.333863,bayesian-optimization
230724-151740-4774-loud-line,0.2,9.0,0.2439986633732963,0.0425592756590504,0.0882151315100401,1690208260.479013,1690208329.164051,bayesian-optimization
230724-151851-4021-firm-kiss,0.2,9.0,0.2431165372943476,0.0424912529000902,0.0882154874622561,1690208331.404703,1690208396.054953,bayesian-optimization
230724-151958-2886-bold-beat,0.2,9.0,0.24777134946869722,0.042848382699589196,0.08821447215593467,1690208398.292036,1690208470.874075,bayesian-optimization
