id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230210-224508-1878-mild-pool,0.634369185213462,7.91460646973523,0.1747680979378085,0.0352129735849278,0.0680509544735972,1676069108.188844,1676076862.428036,bayesian-optimization
230210-224522-0686-mean-bath,0.4095457646581745,7.804956286070897,0.1767885182902717,0.0319285533114619,0.0666550119917814,1676069122.070519,1676076801.150565,bayesian-optimization
230210-223123-1032-fair-burn,0.5933292134609552,8.188277802475604,0.1846881024150773,0.0339535556284324,0.0674224961491134,1676068283.105743,1676075979.037719,bayesian-optimization
230210-223105-0576-oily-mate,2.0,1.5,0.0001,0.2148017250649273,0.2139640892281712,1676068265.058477,1676075940.942147,bayesian-optimization
230211-011717-5924-pure-loan,1.1406684247736696,5.229044260913177,0.1533774344208289,0.0724697806867654,0.0823512363576063,1676078237.593495,1676086037.144573,bayesian-optimization
230211-011717-3443-vast-bowl,1.0521286526768308,4.933856117592967,0.2358186969878038,0.0749686293993618,0.0817503591641027,1676078237.345578,1676085999.01938,bayesian-optimization
230210-234647-7407-rich-wood,0.1,15.0,1.0,0.1641107480491097,0.1723630116691523,1676072807.753553,1676080712.478065,bayesian-optimization
230210-234643-4243-neat-fill,0.411331082859557,7.807978111746284,0.1762522828927898,0.0318799807577882,0.066707804153392,1676072803.425328,1676080485.172625,bayesian-optimization
230210-223304-9778-nice-half,0.5933310394010908,8.188273342266086,0.1846885177139248,0.0339536404445681,0.0674225115463468,1676068384.983446,1676079735.631189,bayesian-optimization
230210-223146-0547-ugly-town,0.5933298396383773,8.188275427066792,0.1846881052231578,0.0339535785466795,0.0674225034740568,1676068306.060352,1676079721.167034,bayesian-optimization
230211-002441-0931-tall-list,1.129447486234824,5.202130108109666,0.1493019549845297,0.0723660098767994,0.0821858477464164,1676075081.09412,1676079593.752405,bayesian-optimization
230211-002433-0954-spry-user,0.1,15.0,1.0,0.1641107480491097,0.1723630116691523,1676075073.096241,1676079402.846218,bayesian-optimization
230211-020051-2940-deep-till,1.293526603059819,3.6025584823229857,0.000158787529849,0.0717543599799429,0.0851956132839401,1676080851.294998,1676084993.610694,bayesian-optimization
230211-005624-4902-lost-sort,0.1,15.0,1.0,0.1641107480491097,0.1723630116691523,1676076984.491183,1676084793.925564,bayesian-optimization
230211-015726-5301-some-talk,1.2952797140602397,3.5023725918314144,0.0001,0.0835809717305673,0.0941488025079301,1676080646.531057,1676084804.156688,bayesian-optimization
230211-005636-4044-dead-rise,1.140689330895747,5.23937722720799,0.1551186478129038,0.0724468786498058,0.0823667685890018,1676076996.407202,1676084736.013642,bayesian-optimization
230211-004152-3462-live-gene,0.1,15.0,1.0,0.1641107480491097,0.1723630116691523,1676076112.348908,1676084066.0591,bayesian-optimization
230211-004137-8032-torn-host,0.1,15.0,1.0,0.1641107480491097,0.1723630116691523,1676076097.804118,1676083968.720643,bayesian-optimization
230211-014149-8309-firm-back,2.0,4.934364544495287,0.0265484198442959,0.0796700884380789,0.0882660721543033,1676079709.831887,1676083870.877593,bayesian-optimization
230211-013900-0064-free-gene,1.1400934291138332,5.22327007558413,0.1523693746097451,0.0724726268046601,0.0823359134451556,1676079540.007471,1676083691.213139,bayesian-optimization
230211-033349-1437-next-bake,0.1,9.30207167027319,0.005624840935573,0.0626703546877573,0.1164967152228544,1676086429.14468,1676096743.549309,bayesian-optimization
230211-033348-7291-only-calm,0.1,9.05706517745676,0.0097277777773089,0.089578540533155,0.1354897829875217,1676086428.73001,1676096608.459621,bayesian-optimization
230211-030855-3914-lame-camp,0.1,9.323764243052407,0.0062207485894479,0.0623276165722542,0.113855929902035,1676084935.392401,1676095173.206558,bayesian-optimization
230211-030819-6287-sore-coat,0.1,9.323796144028233,0.0062204518126091,0.0623249719687077,0.1138538112695508,1676084899.629625,1676095137.791116,bayesian-optimization
230211-032939-8918-dull-sock,0.1,9.022081967779728,0.0102707668038287,0.0925189278452569,0.1391880039119467,1676086179.893052,1676093946.585906,bayesian-optimization
